Unix;Rok;Miesiac;Dzien miesiaca;Dzien tygodnia;Godzina;Minuta;Temperatura w C;Wiatr km/h;Wiatr kierunek;Cisnienie hpa
1116162000;2005;5;15;niedziela;15;00;14;22;W;1010
1116520200;2005;5;19;czwartek;18;30;15;1;NNW;1025
1116522000;2005;5;19;czwartek;19;00;14;5;WNW;1025
1116525600;2005;5;19;czwartek;20;00;15;7;NNW;1025
1116532800;2005;5;19;czwartek;22;00;12;3;SSE;1026
1116536400;2005;5;19;czwartek;23;00;9;0;;1026
1116574200;2005;5;20;pi±tek;09;30;14;12;SSE;1026
1116576000;2005;5;20;pi±tek;10;00;15;11;ESE;1026
1116579600;2005;5;20;pi±tek;11;00;15;16;SE;1026
1116595800;2005;5;20;pi±tek;15;30;18;12;ESE;1023
1116601200;2005;5;20;pi±tek;17;00;18;14;SE;1022
1116604800;2005;5;20;pi±tek;18;00;17;16;E;1022
1116610200;2005;5;20;pi±tek;19;30;17;14;SE;1022
1116613800;2005;5;20;pi±tek;20;30;15;12;ESE;1022
1116617400;2005;5;20;pi±tek;21;30;14;12;ESE;1022
1116621000;2005;5;20;pi±tek;22;30;13;9;SE;1022
1116664200;2005;5;21;sobota;10;30;19;22;S;1018
1116666000;2005;5;21;sobota;11;00;19;20;S;1018
1116687600;2005;5;21;sobota;17;00;23;14;SSE;1015
1116696600;2005;5;21;sobota;19;30;21;11;SE;1015
1116700200;2005;5;21;sobota;20;30;20;9;SE;1014
1116702000;2005;5;21;sobota;21;00;20;11;SE;1015
1116705600;2005;5;21;sobota;22;00;18;9;SE;1015
1116709200;2005;5;21;sobota;23;00;17;11;SE;1015
1116741600;2005;5;22;niedziela;08;00;16;11;SSE;1013
1116745200;2005;5;22;niedziela;09;00;16;14;SSE;1014
1116748800;2005;5;22;niedziela;10;00;18;11;SSE;1014
1116752400;2005;5;22;niedziela;11;00;19;7;SE;1014
1116759600;2005;5;22;niedziela;13;00;21;11;SSW;1014
1116763200;2005;5;22;niedziela;14;00;21;11;WSW;1015
1116766800;2005;5;22;niedziela;15;00;21;7;WNW;1015
1117049400;2005;5;25;¶roda;21;30;19;7;S;1025
1117053000;2005;5;25;¶roda;22;30;18;7;S;1025
1117054800;2005;5;25;¶roda;23;00;18;9;S;1025
1117087200;2005;5;26;czwartek;08;00;18;9;S;1025
1117090800;2005;5;26;czwartek;09;00;20;14;SSW;1026
1117108800;2005;5;26;czwartek;14;00;24;9;S;1024
1117114200;2005;5;26;czwartek;15;30;25;14;SSW;1024
1117116000;2005;5;26;czwartek;16;00;25;11;SW;1023
1117121400;2005;5;26;czwartek;17;30;25;11;S;1023
1117123200;2005;5;26;czwartek;18;00;25;11;S;1022
1117126800;2005;5;26;czwartek;19;00;24;11;S;1022
1117132200;2005;5;26;czwartek;20;30;23;12;S;1022
1117143000;2005;5;26;czwartek;23;30;19;7;SSE;1021
1117175400;2005;5;27;pi±tek;08;30;20;7;S;1019
1117177200;2005;5;27;pi±tek;09;00;22;5;S;1019
1117180800;2005;5;27;pi±tek;10;00;24;7;SSW;1019
1117184400;2005;5;27;pi±tek;11;00;26;7;SW;1019
1117188000;2005;5;27;pi±tek;12;00;26;11;SSW;1019
1117200600;2005;5;27;pi±tek;15;30;28;5;S;1018
1117202400;2005;5;27;pi±tek;16;00;28;11;WSW;1018
1117206000;2005;5;27;pi±tek;17;00;28;11;SSW;1017
1117209600;2005;5;27;pi±tek;18;00;28;9;S;1017
1117216800;2005;5;27;pi±tek;20;00;27;7;SSW;1017
1117222200;2005;5;27;pi±tek;21;30;24;5;SSE;1017
1117225800;2005;5;27;pi±tek;22;30;23;3;S;1017
1117227600;2005;5;27;pi±tek;23;00;23;5;S;1018
1117261800;2005;5;28;sobota;08;30;25;1;E;1018
1117263600;2005;5;28;sobota;09;00;16;3;SSE;1018
1117267200;2005;5;28;sobota;10;00;27;7;SSE;1019
1117270800;2005;5;28;sobota;11;00;28;12;SSE;1019
1117274400;2005;5;28;sobota;12;00;29;11;SSW;1018
1117278000;2005;5;28;sobota;13;00;30;11;S;1018
1117281600;2005;5;28;sobota;14;00;30;14;ESE;1018
1117287000;2005;5;28;sobota;15;30;30;11;SE;1017
1117288800;2005;5;28;sobota;16;00;31;14;SE;1017
1117292400;2005;5;28;sobota;17;00;31;14;SSE;1017
1117296000;2005;5;28;sobota;18;00;31;14;S;1016
1117301400;2005;5;28;sobota;19;30;29;9;S;1016
1117305000;2005;5;28;sobota;20;30;28;7;SSE;1016
1117306800;2005;5;28;sobota;21;00;27;5;SSE;1016
1117310400;2005;5;28;sobota;22;00;21;0;;1016
1117314000;2005;5;28;sobota;23;00;19;3;S;1016
1117344600;2005;5;29;niedziela;07;30;22;1;WSW;1015
1117346400;2005;5;29;niedziela;08;00;23;7;W;1015
1117350000;2005;5;29;niedziela;09;00;24;7;NW;1016
1117355400;2005;5;29;niedziela;10;30;25;9;NNW;1016
1117357200;2005;5;29;niedziela;11;00;27;9;NW;1016
1117364400;2005;5;29;niedziela;13;00;28;11;NNW;1017
1117368000;2005;5;29;niedziela;14;00;29;11;NNW;1017
1117373400;2005;5;29;niedziela;15;30;30;12;WNW;1016
1117722600;2005;6;2;czwartek;16;30;17;9;SW;1017
1117724400;2005;6;2;czwartek;17;00;18;11;S;1017
1117728000;2005;6;2;czwartek;18;00;18;16;WSW;1016
1117731600;2005;6;2;czwartek;19;00;18;12;SW;1016
1117735200;2005;6;2;czwartek;20;00;17;5;SSW;1016
1117740600;2005;6;2;czwartek;21;30;16;7;SSW;1016
1117778400;2005;6;3;pi±tek;08;00;15;11;SW;1015
1117782000;2005;6;3;pi±tek;09;00;17;14;SW;1016
1117785600;2005;6;3;pi±tek;10;00;19;18;SW;1016
1117789200;2005;6;3;pi±tek;11;00;20;7;W;1016
1117794600;2005;6;3;pi±tek;12;30;21;9;WNW;1016
1117796400;2005;6;3;pi±tek;13;00;22;18;W;1015
1117800000;2005;6;3;pi±tek;14;00;23;7;S;1015
1117805400;2005;6;3;pi±tek;15;30;24;14;SSW;1014
1117809000;2005;6;3;pi±tek;16;30;24;14;SSW;1014
1117810800;2005;6;3;pi±tek;17;00;25;11;WSW;1013
1117814400;2005;6;3;pi±tek;18;00;24;11;SSW;1013
1117818000;2005;6;3;pi±tek;19;00;24;14;S;1012
1117821600;2005;6;3;pi±tek;20;00;24;11;SSE;1012
1117830600;2005;6;3;pi±tek;22;30;20;14;SSE;1011
1117834200;2005;6;3;pi±tek;23;30;19;12;SE;1011
1117868400;2005;6;4;sobota;09;00;20;20;WSW;1009
1117873800;2005;6;4;sobota;10;30;18;14;SW;1009
1117875600;2005;6;4;sobota;11;00;19;18;WSW;1009
1117881000;2005;6;4;sobota;12;30;21;20;WSW;1009
1117882800;2005;6;4;sobota;13;00;21;14;WSW;1009
1117886400;2005;6;4;sobota;14;00;21;18;W;1009
1117895400;2005;6;4;sobota;16;30;21;16;S;1008
1117897200;2005;6;4;sobota;17;00;21;16;SW;1008
1117900800;2005;6;4;sobota;18;00;20;18;SW;1009
1117904400;2005;6;4;sobota;19;00;17;9;SW;1009
1117909800;2005;6;4;sobota;20;30;16;11;SW;1009
1117911600;2005;6;4;sobota;21;00;16;9;WSW;1009
1117915200;2005;6;4;sobota;22;00;14;16;SSW;1010
1117918800;2005;6;4;sobota;23;00;14;1;WSW;1010
1117933200;2005;6;5;niedziela;03;00;11;9;WSW;1011
1117940400;2005;6;5;niedziela;05;00;10;9;WSW;1011
1117944000;2005;6;5;niedziela;06;00;11;11;WSW;1012
1117949400;2005;6;5;niedziela;07;30;13;16;WSW;1012
1117951200;2005;6;5;niedziela;08;00;14;12;WSW;1012
1117962000;2005;6;5;niedziela;11;00;16;20;W;1012
1117971000;2005;6;5;niedziela;13;30;14;29;WNW;1012
1117974600;2005;6;5;niedziela;14;30;15;14;W;1012
1118322000;2005;6;9;czwartek;15;00;18;16;NE;1025
1118327400;2005;6;9;czwartek;16;30;18;11;NNE;1024
1118329200;2005;6;9;czwartek;17;00;19;12;NE;1023
1118334600;2005;6;9;czwartek;18;30;18;11;NNE;1023
1118336400;2005;6;9;czwartek;19;00;18;14;NE;1022
1118340000;2005;6;9;czwartek;20;00;17;11;NNE;1022
1118343600;2005;6;9;czwartek;21;00;14;5;NE;1022
1118347200;2005;6;9;czwartek;22;00;10;5;NW;1022
1118350800;2005;6;9;czwartek;23;00;9;11;NNW;1021
1118358000;2005;6;10;pi±tek;01;00;7;9;N;1020
1118365200;2005;6;10;pi±tek;03;00;7;1;N;1019
1118370600;2005;6;10;pi±tek;04;30;4;3;NW;1019
1118372400;2005;6;10;pi±tek;05;00;4;5;WNW;1019
1118376000;2005;6;10;pi±tek;06;00;6;5;NNW;1018
1118379600;2005;6;10;pi±tek;07;00;10;7;NW;1018
1118385000;2005;6;10;pi±tek;08;30;14;5;WNW;1017
1118386800;2005;6;10;pi±tek;09;00;15;9;WNW;1017
1118390400;2005;6;10;pi±tek;10;00;16;18;N;1016
1118399400;2005;6;10;pi±tek;12;30;18;18;NW;1014
1118403000;2005;6;10;pi±tek;13;30;19;20;WNW;1014
1118404800;2005;6;10;pi±tek;14;00;19;18;NW;1013
1118408400;2005;6;10;pi±tek;15;00;18;25;WNW;1013
1118412000;2005;6;10;pi±tek;16;00;18;27;NW;1013
1118415600;2005;6;10;pi±tek;17;00;18;22;WNW;1012
1118419200;2005;6;10;pi±tek;18;00;17;24;NW;1012
1118422800;2005;6;10;pi±tek;19;00;13;22;NW;1012
1118426400;2005;6;10;pi±tek;20;00;13;12;NW;1012
1118430000;2005;6;10;pi±tek;21;00;13;9;WNW;1012
1118466000;2005;6;11;sobota;07;00;10;16;NW;1010
1118471400;2005;6;11;sobota;08;30;11;18;WNW;1009
1118473200;2005;6;11;sobota;09;00;12;20;WNW;1009
1118476800;2005;6;11;sobota;10;00;12;18;WNW;1009
1118480400;2005;6;11;sobota;11;00;14;27;W;1009
1118484000;2005;6;11;sobota;12;00;13;29;WSW;1009
1118487600;2005;6;11;sobota;13;00;13;20;WSW;1009
1118491200;2005;6;11;sobota;14;00;14;22;W;1009
1118494800;2005;6;11;sobota;15;00;13;25;WNW;1009
1118500200;2005;6;11;sobota;16;30;14;18;WNW;1009
1118502000;2005;6;11;sobota;17;00;14;16;W;1009
1118507400;2005;6;11;sobota;18;30;14;11;W;1009
1118509200;2005;6;11;sobota;19;00;14;11;W;1009
1118512800;2005;6;11;sobota;20;00;13;14;W;1009
1118516400;2005;6;11;sobota;21;00;12;9;WSW;1009
1118520000;2005;6;11;sobota;22;00;11;12;WSW;1009
1118552400;2005;6;12;niedziela;07;00;9;12;W;1009
1118557800;2005;6;12;niedziela;08;30;12;14;WSW;1009
1118559600;2005;6;12;niedziela;09;00;13;14;W;1009
1118563200;2005;6;12;niedziela;10;00;12;18;W;1010
1118566800;2005;6;12;niedziela;11;00;13;25;W;1010
1118570400;2005;6;12;niedziela;12;00;14;14;WSW;1010
1118574000;2005;6;12;niedziela;13;00;14;18;WSW;1010
1118577600;2005;6;12;niedziela;14;00;15;14;W;1010
1118581200;2005;6;12;niedziela;15;00;15;14;W;1010
1118930400;2005;6;16;czwartek;16;00;26;24;WNW;1019
1118934000;2005;6;16;czwartek;17;00;27;20;W;1019
1118939400;2005;6;16;czwartek;18;30;26;20;WNW;1019
1118941200;2005;6;16;czwartek;19;00;26;16;NW;1020
1118946600;2005;6;16;czwartek;20;30;22;11;NNW;1020
1118950200;2005;6;16;czwartek;21;30;20;7;NNW;1021
1118952000;2005;6;16;czwartek;22;00;20;1;NW;1021
1118955600;2005;6;16;czwartek;23;00;18;3;WNW;1021
1118962800;2005;6;17;pi±tek;01;00;18;7;WNW;1021
1118970000;2005;6;17;pi±tek;03;00;16;11;WNW;1021
1118973600;2005;6;17;pi±tek;04;00;15;7;NW;1021
1118977200;2005;6;17;pi±tek;05;00;15;7;WNW;1021
1118980800;2005;6;17;pi±tek;06;00;16;7;WNW;1021
1118986200;2005;6;17;pi±tek;07;30;18;7;NNW;1022
1118989800;2005;6;17;pi±tek;08;30;20;7;W;1022
1118991600;2005;6;17;pi±tek;09;00;21;11;NW;1022
1118997000;2005;6;17;pi±tek;10;30;23;22;WNW;1022
1118998800;2005;6;17;pi±tek;11;00;23;14;WNW;1022
1119002400;2005;6;17;pi±tek;12;00;23;22;WNW;1022
1119006000;2005;6;17;pi±tek;13;00;22;11;WNW;1021
1119009600;2005;6;17;pi±tek;14;00;23;7;WNW;1021
1119013200;2005;6;17;pi±tek;15;00;21;18;WSW;1021
1119016800;2005;6;17;pi±tek;16;00;20;22;W;1021
1119020400;2005;6;17;pi±tek;17;00;20;7;WNW;1020
1119024000;2005;6;17;pi±tek;18;00;20;7;W;1020
1119029400;2005;6;17;pi±tek;19;30;19;18;W;1020
1119031200;2005;6;17;pi±tek;20;00;19;11;W;1019
1119034800;2005;6;17;pi±tek;21;00;19;12;W;1019
1119038400;2005;6;17;pi±tek;22;00;19;14;W;1019
1119043800;2005;6;17;pi±tek;23;30;17;12;W;1019
1119049200;2005;6;18;sobota;01;00;17;11;WNW;1018
1119056400;2005;6;18;sobota;03;00;16;29;NW;1018
1119060000;2005;6;18;sobota;04;00;15;25;WNW;1018
1119063600;2005;6;18;sobota;05;00;15;29;WNW;1018
1119067200;2005;6;18;sobota;06;00;15;29;NW;1019
1119070800;2005;6;18;sobota;07;00;14;37;NW;1019
1119076200;2005;6;18;sobota;08;30;14;37;WNW;1019
1119079800;2005;6;18;sobota;09;30;16;37;WNW;1020
1119094200;2005;6;18;sobota;13;30;20;38;NNW;1020
1119097800;2005;6;18;sobota;14;30;20;37;NNW;1020
1119101400;2005;6;18;sobota;15;30;19;37;NNW;1020
1119103200;2005;6;18;sobota;16;00;18;33;NW;1021
1119110400;2005;6;18;sobota;18;00;17;24;N;1021
1119114000;2005;6;18;sobota;19;00;16;25;NNW;1021
1119117600;2005;6;18;sobota;20;00;16;20;NNW;1022
1119121200;2005;6;18;sobota;21;00;16;14;NNW;1022
1119448800;2005;6;22;¶roda;16;00;24;29;WNW;1018
1119452400;2005;6;22;¶roda;17;00;22;25;NW;1018
1119456000;2005;6;22;¶roda;18;00;22;25;NW;1018
1119459600;2005;6;22;¶roda;19;00;22;25;NW;1018
1119465000;2005;6;22;¶roda;20;30;20;22;NW;1018
1119468600;2005;6;22;¶roda;21;30;18;18;NW;1019
1119470400;2005;6;22;¶roda;22;00;16;12;NW;1019
1119474000;2005;6;22;¶roda;23;00;15;9;NW;1020
1119502800;2005;6;23;czwartek;07;00;15;14;NW;1021
1119508200;2005;6;23;czwartek;08;30;17;22;NNW;1021
1119510000;2005;6;23;czwartek;09;00;18;16;NNW;1021
1119513600;2005;6;23;czwartek;10;00;20;16;NNW;1021
1119520800;2005;6;23;czwartek;12;00;22;16;NNW;1022
1119533400;2005;6;23;czwartek;15;30;24;11;WNW;1021
1119535200;2005;6;23;czwartek;16;00;24;11;NNW;1021
1119538800;2005;6;23;czwartek;17;00;25;11;N;1021
1119542400;2005;6;23;czwartek;18;00;25;12;NW;1021
1119546000;2005;6;23;czwartek;19;00;24;14;W;1021
1119549600;2005;6;23;czwartek;20;00;23;18;WNW;1021
1119555000;2005;6;23;czwartek;21;30;20;7;W;1021
1119558600;2005;6;23;czwartek;22;30;19;5;W;1021
1119560400;2005;6;23;czwartek;23;00;17;1;WNW;1021
1119594600;2005;6;24;pi±tek;08;30;22;9;S;1020
1119596400;2005;6;24;pi±tek;09;00;23;14;S;1020
1119600000;2005;6;24;pi±tek;10;00;24;18;SW;1020
1119603600;2005;6;24;pi±tek;11;00;25;11;W;1020
1119607200;2005;6;24;pi±tek;12;00;26;7;S;1019
1119610800;2005;6;24;pi±tek;13;00;27;14;S;1019
1119614400;2005;6;24;pi±tek;14;00;28;11;S;1018
1119618000;2005;6;24;pi±tek;15;00;28;14;S;1018
1119623400;2005;6;24;pi±tek;16;30;28;11;S;1017
1119625200;2005;6;24;pi±tek;17;00;28;11;SW;1017
1119628800;2005;6;24;pi±tek;18;00;28;14;SSE;1016
1119632400;2005;6;24;pi±tek;19;00;27;14;SW;1016
1119636000;2005;6;24;pi±tek;20;00;26;7;S;1016
1119639600;2005;6;24;pi±tek;21;00;25;7;SSE;1015
1119643200;2005;6;24;pi±tek;22;00;22;5;SE;1015
1119646800;2005;6;24;pi±tek;23;00;20;0;;1015
1119686400;2005;6;25;sobota;10;00;27;12;SW;1012
1119690000;2005;6;25;sobota;11;00;29;11;S;1012
1119699000;2005;6;25;sobota;13;30;31;20;S;1011
1119702600;2005;6;25;sobota;14;30;31;16;SSW;1011
1119706200;2005;6;25;sobota;15;30;31;14;SW;1010
1119715200;2005;6;25;sobota;18;00;32;12;WNW;1009
1119718800;2005;6;25;sobota;19;00;30;9;NW;1010
1119722400;2005;6;25;sobota;20;00;29;9;WNW;1010
1119726000;2005;6;25;sobota;21;00;24;25;NNW;1011
1119729600;2005;6;25;sobota;22;00;22;20;NNW;1012
1119767400;2005;6;26;niedziela;08;30;17;14;NNE;1020
1119769200;2005;6;26;niedziela;09;00;18;11;NE;1021
1119772800;2005;6;26;niedziela;10;00;19;11;NNE;1021
1119776400;2005;6;26;niedziela;11;00;20;11;NNE;1022
1119780000;2005;6;26;niedziela;12;00;20;11;ENE;1022
1119785400;2005;6;26;niedziela;13;30;21;7;NNE;1022
1119787200;2005;6;26;niedziela;14;00;22;11;WNW;1022
1119790800;2005;6;26;niedziela;15;00;24;16;NNW;1022
1120140000;2005;6;30;czwartek;16;00;22;12;E;1010
1120143600;2005;6;30;czwartek;17;00;22;5;N;1010
1120147200;2005;6;30;czwartek;18;00;21;11;ENE;1010
1120152600;2005;6;30;czwartek;19;30;21;7;NNE;1010
1120154400;2005;6;30;czwartek;20;00;20;9;E;1010
1120161600;2005;6;30;czwartek;22;00;18;9;E;1010
1120201200;2005;7;1;pi±tek;09;00;17;14;ESE;1011
1120204800;2005;7;1;pi±tek;10;00;20;14;E;1011
1120212000;2005;7;1;pi±tek;12;00;21;12;SE;1011
1120217400;2005;7;1;pi±tek;13;30;24;16;ENE;1011
1120221000;2005;7;1;pi±tek;14;30;23;14;E;1010
1120224600;2005;7;1;pi±tek;15;30;24;5;;1010
1120226400;2005;7;1;pi±tek;16;00;24;7;ESE;1010
1120230000;2005;7;1;pi±tek;17;00;25;12;ESE;1010
1120233600;2005;7;1;pi±tek;18;00;23;14;E;1010
1120237200;2005;7;1;pi±tek;19;00;23;11;E;1011
1120242600;2005;7;1;pi±tek;20;30;21;11;NE;1011
1120244400;2005;7;1;pi±tek;21;00;21;12;NE;1011
1120248000;2005;7;1;pi±tek;22;00;19;11;ENE;1012
1120285800;2005;7;2;sobota;08;30;21;3;W;1017
1120289400;2005;7;2;sobota;09;30;22;3;NNE;1017
1120291200;2005;7;2;sobota;10;00;22;7;NE;1017
1120296600;2005;7;2;sobota;11;30;23;11;NNE;1018
1120300200;2005;7;2;sobota;12;30;25;12;NW;1018
1120312800;2005;7;2;sobota;16;00;26;18;NW;1018
1120316400;2005;7;2;sobota;17;00;26;16;WNW;1018
1120323600;2005;7;2;sobota;19;00;24;22;NNW;1019
1120327200;2005;7;2;sobota;20;00;23;16;NW;1019
1120330800;2005;7;2;sobota;21;00;22;11;WNW;1019
1120334400;2005;7;2;sobota;22;00;20;7;WNW;1020
1120383000;2005;7;3;niedziela;11;30;23;5;ESE;1020
1120384800;2005;7;3;niedziela;12;00;24;7;NE;1020
1120388400;2005;7;3;niedziela;13;00;25;7;N;1020
1120393800;2005;7;3;niedziela;14;30;25;11;NE;1019
1120395600;2005;7;3;niedziela;15;00;26;9;N;1019
1120401000;2005;7;3;niedziela;16;30;26;11;ESE;1019
1120402800;2005;7;3;niedziela;17;00;25;11;E;1019
1120406400;2005;7;3;niedziela;18;00;26;9;NE;1018
1120413600;2005;7;3;niedziela;20;00;24;11;E;1018
1120417200;2005;7;3;niedziela;21;00;22;9;E;1018
1120453200;2005;7;4;poniedzia³ek;07;00;19;11;ESE;1017
1120456800;2005;7;4;poniedzia³ek;08;00;21;12;ESE;1017
1120460400;2005;7;4;poniedzia³ek;09;00;23;12;ESE;1017
1120464000;2005;7;4;poniedzia³ek;10;00;25;12;SE;1016
1120469400;2005;7;4;poniedzia³ek;11;30;26;16;SE;1015
1120471200;2005;7;4;poniedzia³ek;12;00;26;14;E;1015
1120476600;2005;7;4;poniedzia³ek;13;30;27;14;SSE;1014
1120478400;2005;7;4;poniedzia³ek;14;00;27;14;SE;1014
1120482000;2005;7;4;poniedzia³ek;15;00;28;14;SSE;1013
1120491000;2005;7;4;poniedzia³ek;17;30;28;14;SE;1011
1120494600;2005;7;4;poniedzia³ek;18;30;28;12;SE;1011
1120498200;2005;7;4;poniedzia³ek;19;30;27;18;E;1010
1120500000;2005;7;4;poniedzia³ek;20;00;26;20;E;1010
1120505400;2005;7;4;poniedzia³ek;21;30;22;14;E;1011
1120507200;2005;7;4;poniedzia³ek;22;00;22;11;E;1011
1120546800;2005;7;5;wtorek;09;00;24;14;ESE;1009
1120550400;2005;7;5;wtorek;10;00;25;18;SE;1009
1120554000;2005;7;5;wtorek;11;00;26;18;SE;1009
1120557600;2005;7;5;wtorek;12;00;27;14;SSE;1009
1120566600;2005;7;5;wtorek;14;30;26;7;SW;1009
1120570200;2005;7;5;wtorek;15;30;25;18;WNW;1009
1120579200;2005;7;5;wtorek;18;00;22;14;WNW;1008
1120582800;2005;7;5;wtorek;19;00;20;25;WNW;1009
1120586400;2005;7;5;wtorek;20;00;18;18;W;1010
1120591800;2005;7;5;wtorek;21;30;16;18;W;1011
1120593600;2005;7;5;wtorek;22;00;15;18;W;1010
1120638600;2005;7;6;¶roda;10;30;13;5;W;1010
1120640400;2005;7;6;¶roda;11;00;14;7;W;1010
1120644000;2005;7;6;¶roda;12;00;14;5;WSW;1010
1120647600;2005;7;6;¶roda;13;00;15;5;WSW;1010
1120654800;2005;7;6;¶roda;15;00;15;9;W;1010
1120658400;2005;7;6;¶roda;16;00;16;14;W;1010
1120662000;2005;7;6;¶roda;17;00;16;14;W;1010
1120665600;2005;7;6;¶roda;18;00;16;14;W;1010
1120669200;2005;7;6;¶roda;19;00;16;16;W;1010
1120672800;2005;7;6;¶roda;20;00;15;14;WNW;1010
1120676400;2005;7;6;¶roda;21;00;14;12;W;1010
1120741200;2005;7;7;czwartek;15;00;23;7;E;1011
1120750200;2005;7;7;czwartek;17;30;24;12;SW;1010
1120752000;2005;7;7;czwartek;18;00;23;9;E;1011
1120755600;2005;7;7;czwartek;19;00;22;11;E;1011
1120761000;2005;7;7;czwartek;20;30;21;18;E;1012
1120762800;2005;7;7;czwartek;21;00;21;11;E;1012
1120766400;2005;7;7;czwartek;22;00;20;11;SSE;1012
1120770000;2005;7;7;czwartek;23;00;19;7;SSW;1013
1120807800;2005;7;8;pi±tek;09;30;20;5;N;1015
1120811400;2005;7;8;pi±tek;10;30;22;3;NE;1015
1120813200;2005;7;8;pi±tek;11;00;23;3;N;1015
1120816800;2005;7;8;pi±tek;12;00;24;0;;1015
1120820400;2005;7;8;pi±tek;13;00;24;14;E;1015
1120824000;2005;7;8;pi±tek;14;00;25;18;E;1015
1120829400;2005;7;8;pi±tek;15;30;25;12;E;1015
1120831200;2005;7;8;pi±tek;16;00;25;7;SE;1014
1120834800;2005;7;8;pi±tek;17;00;27;5;ESE;1014
1120838400;2005;7;8;pi±tek;18;00;26;12;E;1014
1120842000;2005;7;8;pi±tek;19;00;25;7;E;1014
1120845600;2005;7;8;pi±tek;20;00;25;5;E;1015
1120849200;2005;7;8;pi±tek;21;00;22;1;NW;1015
1120852800;2005;7;8;pi±tek;22;00;21;3;NNW;1016
1120885200;2005;7;9;sobota;07;00;17;11;NNW;1017
1120890600;2005;7;9;sobota;08;30;19;5;NW;1018
1120894200;2005;7;9;sobota;09;30;20;5;W;1018
1120899600;2005;7;9;sobota;11;00;23;5;NW;1018
1120905000;2005;7;9;sobota;12;30;25;3;NW;1018
1120908600;2005;7;9;sobota;13;30;26;11;WNW;1017
1120914000;2005;7;9;sobota;15;00;28;16;W;1016
1120917600;2005;7;9;sobota;16;00;21;9;NW;1018
1120923000;2005;7;9;sobota;17;30;18;7;WNW;1018
1120924800;2005;7;9;sobota;18;00;18;9;WSW;1018
1120928400;2005;7;9;sobota;19;00;18;9;NW;1018
1120932000;2005;7;9;sobota;20;00;18;11;NW;1018
1120935600;2005;7;9;sobota;21;00;18;14;NNW;1018
1120939200;2005;7;9;sobota;22;00;18;12;NNW;1018
1120978800;2005;7;10;niedziela;09;00;22;11;ENE;1020
1120982400;2005;7;10;niedziela;10;00;25;14;NE;1020
1120986000;2005;7;10;niedziela;11;00;27;25;ENE;1020
1121002200;2005;7;10;niedziela;15;30;30;27;NE;1019
1121007600;2005;7;10;niedziela;17;00;30;33;NE;1019
1121011200;2005;7;10;niedziela;18;00;29;22;NE;1018
1121014800;2005;7;10;niedziela;19;00;28;25;ENE;1019
1121020200;2005;7;10;niedziela;20;30;27;24;NE;1019
1121022000;2005;7;10;niedziela;21;00;25;22;NNE;1020
1121061600;2005;7;11;poniedzia³ek;08;00;21;18;NE;1023
1121065200;2005;7;11;poniedzia³ek;09;00;23;20;ENE;1023
1121068800;2005;7;11;poniedzia³ek;10;00;26;25;ENE;1023
1121072400;2005;7;11;poniedzia³ek;11;00;27;22;E;1024
1121076000;2005;7;11;poniedzia³ek;12;00;27;22;ENE;1024
1121079600;2005;7;11;poniedzia³ek;13;00;28;25;E;1024
1121083200;2005;7;11;poniedzia³ek;14;00;29;20;NE;1024
1121088600;2005;7;11;poniedzia³ek;15;30;28;22;E;1024
1121090400;2005;7;11;poniedzia³ek;16;00;29;24;ENE;1024
1121094000;2005;7;11;poniedzia³ek;17;00;29;24;E;1023
1121097600;2005;7;11;poniedzia³ek;18;00;29;20;ENE;1023
1121103000;2005;7;11;poniedzia³ek;19;30;28;12;E;1023
1121104800;2005;7;11;poniedzia³ek;20;00;27;11;E;1024
1121148000;2005;7;12;wtorek;08;00;21;9;ENE;1026
1121155200;2005;7;12;wtorek;10;00;26;11;NE;1026
1121160600;2005;7;12;wtorek;11;30;28;14;E;1026
1121164200;2005;7;12;wtorek;12;30;28;22;E;1025
1121167800;2005;7;12;wtorek;13;30;28;18;NE;1025
1121182200;2005;7;12;wtorek;17;30;30;22;E;1023
1121184000;2005;7;12;wtorek;18;00;30;18;ESE;1023
1121189400;2005;7;12;wtorek;19;30;29;11;ENE;1023
1121193000;2005;7;12;wtorek;20;30;27;7;E;1022
1121198400;2005;7;12;wtorek;22;00;21;7;NNW;1023
1121202000;2005;7;12;wtorek;23;00;20;3;N;1023
1121239800;2005;7;13;¶roda;09;30;26;7;N;1021
1121243400;2005;7;13;¶roda;10;30;28;9;NNW;1021
1121245200;2005;7;13;¶roda;11;00;29;7;NNW;1020
1121250600;2005;7;13;¶roda;12;30;30;11;NNW;1020
1121254200;2005;7;13;¶roda;13;30;31;11;NW;1019
1121257800;2005;7;13;¶roda;14;30;32;12;NNW;1019
1121259600;2005;7;13;¶roda;15;00;31;7;NW;1019
1121265000;2005;7;13;¶roda;16;30;31;12;NW;1018
1121266800;2005;7;13;¶roda;17;00;26;7;WNW;1018
1121270400;2005;7;13;¶roda;18;00;26;3;SW;1018
1121274000;2005;7;13;¶roda;19;00;29;5;NW;1017
1121281200;2005;7;13;¶roda;21;00;26;18;N;1018
1121284800;2005;7;13;¶roda;22;00;23;14;N;1019
1121288400;2005;7;13;¶roda;23;00;22;11;N;1019
1121329800;2005;7;14;czwartek;10;30;23;14;NW;1020
1121331600;2005;7;14;czwartek;11;00;24;7;NNE;1020
1121335200;2005;7;14;czwartek;12;00;25;14;NNW;1020
1121356800;2005;7;14;czwartek;18;00;27;11;NNW;1018
